ACCIDENT_TIME,DAY_OF_WEEK,LGA_NAME,Time,Region
8:35:00,Wednesday,MARIBYRNONG,8,Metro
16:37:00,Tuesday,MILDURA,16,Country
16:50:00,Sunday,MELTON,16,Metro
18:47:00,Tuesday,BANYULE,18,Metro
17:25:00,Tuesday,MAROONDAH,17,Metro
16:09:00,Tuesday,MONASH,16,Metro
15:40:00,Monday,MARIBYRNONG,15,Metro
14:44:00,Sunday,BRIMBANK,14,Metro
23:55:00,Saturday,MILDURA,23,Country
14:55:00,Sunday,MELBOURNE,14,Metro
13:00:00,Sunday,MANSFIELD,13,Country
15:00:00,Sunday,HOBSONS BAY,15,Metro
17:15:00,Sunday,KNOX,17,Metro
17:05:00,Sunday,HOBSONS BAY,17,Metro
21:40:00,Saturday,MAROONDAH,21,Metro
20:36:00,Sunday,YARRA RANGES,20,Metro
20:40:00,Sunday,SOUTH GIPPSLAND,20,Country
19:35:00,Saturday,KINGSTON,19,Metro
19:57:00,Sunday,FRANKSTON,19,Metro
17:30:00,Sunday,CASEY,17,Metro
12:00:00,Friday,GOLDEN PLAINS,12,Country
17:30:00,Wednesday,FRANKSTON,17,Metro
7:30:00,Saturday,MACEDON RANGES,7,Country
14:22:00,Friday,BRIMBANK,14,Metro
16:09:00,Friday,MORELAND,16,Metro
17:45:00,Friday,MELBOURNE,17,Metro
14:30:00,Thursday,YARRA RANGES,14,Metro
11:00:00,Friday,MAROONDAH,11,Metro
18:15:00,Friday,YARRA RANGES,18,Metro
18:31:00,Wednesday,DAREBIN,18,Metro
15:20:00,Friday,MORNINGTON PENINSULA,15,Metro
9:45:00,Friday,GLEN EIRA,9,Metro
17:00:00,Friday,MELBOURNE,17,Metro
23:30:00,Wednesday,MOIRA,23,Country
18:30:00,Wednesday,WHITTLESEA,18,Metro
18:00:00,Wednesday,EAST GIPPSLAND,18,Country
23:00:00,Tuesday,MELBOURNE,23,Metro
8:30:00,Thursday,HUME,8,Metro
15:45:00,Thursday,PORT PHILLIP,15,Metro
9:00:00,Thursday,HUME,9,Metro
11:35:00,Tuesday,MONASH,11,Metro
13:00:00,Sunday,BALLARAT,13,Country
20:30:00,Tuesday,GREATER DANDENONG,20,Metro
7:30:00,Wednesday,GREATER DANDENONG,7,Metro
18:00:00,Friday,BRIMBANK,18,Metro
8:12:00,Thursday,MONASH,8,Metro
17:10:00,Tuesday,WHITTLESEA,17,Metro
17:20:00,Tuesday,SURF COAST,17,Country
18:30:00,Tuesday,MACEDON RANGES,18,Country
17:43:00,Tuesday,MORELAND,17,Metro
21:15:00,Sunday,PORT PHILLIP,21,Metro
19:35:00,Tuesday,KNOX,19,Metro
21:15:00,Tuesday,HUME,21,Metro
20:02:00,Tuesday,HUME,20,Metro
17:30:00,Tuesday,BRIMBANK,17,Metro
22:02:00,Tuesday,KINGSTON,22,Metro
16:45:00,Monday,MAROONDAH,16,Metro
21:51:00,Saturday,BALLARAT,21,Country
16:00:00,Tuesday,HUME,16,Metro
14:05:00,Saturday,ARARAT,14,Country
17:45:00,Friday,HUME,17,Metro
6:15:00,Sunday,MOORABOOL,6,Country
8:06:00,Monday,GREATER DANDENONG,8,Metro
14:30:00,Saturday,MANSFIELD,14,Country
8:30:00,Tuesday,MORELAND,8,Metro
22:15:00,Saturday,MELTON,22,Metro
7:00:00,Friday,BAW BAW,7,Country
8:50:00,Monday,GREATER GEELONG,8,Country
11:40:00,Monday,CASEY,11,Metro
15:00:00,Wednesday,GANNAWARRA,15,Country
11:45:00,Monday,GOLDEN PLAINS,11,Country
13:10:00,Tuesday,MELBOURNE,13,Metro
17:10:00,Sunday,GLENELG,17,Country
17:10:00,Friday,STONNINGTON,17,Metro
18:24:00,Friday,MELTON,18,Metro
20:51:00,Friday,MELBOURNE,20,Metro
0:20:00,Saturday,STONNINGTON,0,Metro
22:27:00,Friday,WYNDHAM,22,Metro
1:05:00,Saturday,LATROBE,1,Country
2:00:00,Saturday,MONASH,2,Metro
1:20:00,Saturday,MOONEE VALLEY,1,Metro
22:50:00,Friday,LATROBE,22,Country
22:00:00,Thursday,WHITEHORSE,22,Metro
8:00:00,Tuesday,MANNINGHAM,8,Metro
6:10:00,Saturday,GREATER GEELONG,6,Country
17:00:00,Wednesday,MORNINGTON PENINSULA,17,Metro
10:30:00,Thursday,EAST GIPPSLAND,10,Country
8:20:00,Friday,MACEDON RANGES,8,Country
14:00:00,Monday,PORT PHILLIP,14,Metro
11:40:00,Thursday,WHITTLESEA,11,Metro
17:20:00,Wednesday,DAREBIN,17,Metro
12:06:00,Thursday,BRIMBANK,12,Metro
11:30:00,Thursday,LATROBE,11,Country
11:35:00,Thursday,YARRA,11,Metro
8:00:00,Thursday,MITCHELL,8,Country
1:45:00,Monday,MAROONDAH,1,Metro
12:03:00,Thursday,STONNINGTON,12,Metro
12:40:00,Thursday,BAYSIDE,12,Metro
6:06:00,Wednesday,MELBOURNE,6,Metro
8:12:00,Wednesday,MELBOURNE,8,Metro
18:15:00,Tuesday,GLEN EIRA,18,Metro
8:05:00,Wednesday,GREATER BENDIGO,8,Country
7:52:00,Tuesday,MELBOURNE,7,Metro
18:54:00,Tuesday,CASEY,18,Metro
9:30:00,Wednesday,KINGSTON,9,Metro
8:50:00,Wednesday,GREATER DANDENONG,8,Metro
8:10:00,Tuesday,MARIBYRNONG,8,Metro
18:30:00,Tuesday,MELBOURNE,18,Metro
11:45:00,Thursday,GREATER BENDIGO,11,Country
12:00:00,Wednesday,MELTON,12,Metro
11:45:00,Tuesday,CASEY,11,Metro
15:47:00,Monday,MANSFIELD,15,Country
16:35:00,Monday,GREATER DANDENONG,16,Metro
13:35:00,Monday,HUME,13,Metro
14:40:00,Sunday,DAREBIN,14,Metro
13:30:00,Monday,CARDINIA,13,Metro
17:35:00,Monday,HORSHAM,17,Country
17:05:00,Monday,GLEN EIRA,17,Metro
18:40:00,Monday,PORT PHILLIP,18,Metro
18:59:00,Monday,WHITEHORSE,18,Metro
18:45:00,Monday,MORELAND,18,Metro
15:35:00,Monday,HUME,15,Metro
6:15:00,Sunday,COLAC OTWAY,6,Country
20:40:00,Monday,MOONEE VALLEY,20,Metro
15:40:00,Saturday,MELBOURNE,15,Metro
20:30:00,Thursday,HORSHAM,20,Country
5:44:00,Saturday,MELBOURNE,5,Metro
16:00:00,Friday,GREATER GEELONG,16,Country
8:30:00,Saturday,DAREBIN,8,Metro
11:40:00,Friday,WODONGA,11,Country
10:18:00,Saturday,MELTON,10,Metro
8:15:00,Saturday,GREATER GEELONG,8,Country
15:30:00,Thursday,BALLARAT,15,Country
10:45:00,Friday,DAREBIN,10,Metro
11:00:00,Saturday,MACEDON RANGES,11,Country
10:45:00,Saturday,WHITTLESEA,10,Metro
11:30:00,Saturday,MELTON,11,Metro
15:30:00,Sunday,MACEDON RANGES,15,Country
11:56:00,Thursday,PYRENEES,11,Country
20:00:00,Tuesday,MORELAND,20,Metro
14:00:00,Saturday,BAW BAW,14,Country
7:20:00,Sunday,BRIMBANK,7,Metro
18:20:00,Wednesday,KNOX,18,Metro
18:30:00,Friday,BRIMBANK,18,Metro
16:40:00,Thursday,KINGSTON,16,Metro
15:30:00,Thursday,GREATER GEELONG,15,Country
15:00:00,Thursday,MANSFIELD,15,Country
23:13:00,Wednesday,BRIMBANK,23,Metro
15:33:00,Thursday,MAROONDAH,15,Metro
17:00:00,Thursday,GLENELG,17,Country
12:10:00,Wednesday,MELBOURNE,12,Metro
21:25:00,Tuesday,CASEY,21,Metro
11:30:00,Wednesday,MORNINGTON PENINSULA,11,Metro
11:40:00,Wednesday,MARIBYRNONG,11,Metro
16:30:00,Sunday,GLEN EIRA,16,Metro
15:10:00,Tuesday,WHITEHORSE,15,Metro
15:05:00,Wednesday,MAROONDAH,15,Metro
15:50:00,Wednesday,GLEN EIRA,15,Metro
16:15:00,Wednesday,GLEN EIRA,16,Metro
16:10:00,Wednesday,CASEY,16,Metro
15:50:00,Wednesday,HUME,15,Metro
18:00:00,Wednesday,CAMPASPE,18,Country
14:30:00,Wednesday,WHITTLESEA,14,Metro
8:41:00,Wednesday,CASEY,8,Metro
7:00:00,Tuesday,MONASH,7,Metro
7:47:00,Tuesday,BOROONDARA,7,Metro
9:20:00,Tuesday,MONASH,9,Metro
8:45:00,Tuesday,GREATER BENDIGO,8,Country
8:25:00,Tuesday,HORSHAM,8,Country
16:40:00,Sunday,MELBOURNE,16,Metro
8:55:00,Tuesday,KINGSTON,8,Metro
7:51:00,Tuesday,MOONEE VALLEY,7,Metro
9:20:00,Tuesday,CASEY,9,Metro
8:30:00,Tuesday,MARIBYRNONG,8,Metro
21:30:00,Tuesday,MARIBYRNONG,21,Metro
7:50:00,Tuesday,HUME,7,Metro
17:45:00,Friday,GREATER DANDENONG,17,Metro
16:45:00,Thursday,YARRA,16,Metro
15:00:00,Tuesday,BOROONDARA,15,Metro
9:30:00,Saturday,CAMPASPE,9,Country
12:45:00,Saturday,GREATER BENDIGO,12,Country
13:06:00,Saturday,DAREBIN,13,Metro
15:50:00,Wednesday,BOROONDARA,15,Metro
12:25:00,Saturday,MELBOURNE,12,Metro
13:23:00,Saturday,MELBOURNE,13,Metro
7:20:00,Saturday,WHITTLESEA,7,Metro
13:40:00,Saturday,MELBOURNE,13,Metro
13:45:00,Saturday,MELTON,13,Metro
13:55:00,Saturday,GLEN EIRA,13,Metro
20:15:00,Thursday,KINGSTON,20,Metro
19:36:00,Thursday,GLEN EIRA,19,Metro
20:30:00,Thursday,GREATER GEELONG,20,Country
16:05:00,Thursday,BAYSIDE,16,Metro
13:30:00,Saturday,MOONEE VALLEY,13,Metro
21:04:00,Thursday,BALLARAT,21,Country
21:35:00,Wednesday,WYNDHAM,21,Metro
0:20:00,Friday,GREATER BENDIGO,0,Country
2:20:00,Friday,STONNINGTON,2,Metro
6:00:00,Friday,MORELAND,6,Metro
9:30:00,Thursday,GREATER DANDENONG,9,Metro
7:45:00,Friday,MORNINGTON PENINSULA,7,Metro
11:30:00,Friday,WHITTLESEA,11,Metro
16:52:00,Wednesday,KNOX,16,Metro
18:00:00,Monday,BAYSIDE,18,Metro
16:00:00,Wednesday,KNOX,16,Metro
16:30:00,Wednesday,HUME,16,Metro
17:00:00,Wednesday,MANNINGHAM,17,Metro
18:25:00,Wednesday,NILLUMBIK,18,Metro
14:20:00,Friday,KINGSTON,14,Metro
19:59:00,Tuesday,MONASH,19,Metro
15:35:00,Wednesday,MITCHELL,15,Country
17:48:00,Wednesday,DAREBIN,17,Metro
22:30:00,Wednesday,HUME,22,Metro
22:30:00,Wednesday,PORT PHILLIP,22,Metro
17:00:00,Thursday,MONASH,17,Metro
17:50:00,Thursday,KINGSTON,17,Metro
11:40:00,Tuesday,PORT PHILLIP,11,Metro
14:00:00,Saturday,MOONEE VALLEY,14,Metro
11:25:00,Tuesday,BOROONDARA,11,Metro
10:50:00,Friday,FRANKSTON,10,Metro
9:45:00,Monday,YARRA,9,Metro
18:30:00,Tuesday,KINGSTON,18,Metro
8:38:00,Tuesday,KINGSTON,8,Metro
10:29:00,Tuesday,BALLARAT,10,Country
12:17:00,Tuesday,GREATER GEELONG,12,Country
13:30:00,Tuesday,YARRA,13,Metro
13:15:00,Tuesday,CASEY,13,Metro
11:11:00,Tuesday,ARARAT,11,Country
12:00:00,Saturday,MURRINDINDI,12,Country
16:30:00,Saturday,MORELAND,16,Metro
14:08:00,Saturday,CARDINIA,14,Metro
16:00:00,Tuesday,GREATER DANDENONG,16,Metro
16:35:00,Friday,MORNINGTON PENINSULA,16,Metro
4:20:00,Saturday,YARRA,4,Metro
22:48:00,Friday,MARIBYRNONG,22,Metro
14:30:00,Saturday,WELLINGTON,14,Country
14:00:00,Saturday,MILDURA,14,Country
16:51:00,Saturday,GLEN EIRA,16,Metro
18:45:00,Saturday,GOLDEN PLAINS,18,Country
16:00:00,Saturday,MAROONDAH,16,Metro
16:20:00,Saturday,COLAC OTWAY,16,Country
15:55:00,Sunday,BRIMBANK,15,Metro
14:05:00,Sunday,GREATER GEELONG,14,Country
15:50:00,Sunday,MORNINGTON PENINSULA,15,Metro
17:19:00,Sunday,MANNINGHAM,17,Metro
17:00:00,Friday,PORT PHILLIP,17,Metro
12:55:00,Wednesday,MAROONDAH,12,Metro
13:50:00,Sunday,HUME,13,Metro
20:36:00,Sunday,MELBOURNE,20,Metro
16:55:00,Sunday,PORT PHILLIP,16,Metro
21:00:00,Sunday,MACEDON RANGES,21,Country
17:29:00,Sunday,BANYULE,17,Metro
19:40:00,Sunday,GOLDEN PLAINS,19,Country
16:38:00,Monday,YARRA,16,Metro
19:30:00,Saturday,GREATER DANDENONG,19,Metro
12:00:00,Friday,SURF COAST,12,Country
14:20:00,Friday,MOIRA,14,Country
7:45:00,Monday,LATROBE,7,Country
11:00:00,Sunday,HEPBURN,11,Country
16:15:00,Friday,HUME,16,Metro
17:00:00,Friday,WELLINGTON,17,Country
16:35:00,Friday,MOONEE VALLEY,16,Metro
16:30:00,Friday,MORELAND,16,Metro
13:39:00,Friday,YARRA,13,Metro
15:00:00,Friday,FRANKSTON,15,Metro
15:08:00,Friday,MELBOURNE,15,Metro
16:45:00,Friday,YARRA,16,Metro
12:10:00,Thursday,BAW BAW,12,Country
9:45:00,Friday,MORELAND,9,Metro
22:20:00,Thursday,LATROBE,22,Country
13:11:00,Friday,WHITTLESEA,13,Metro
13:00:00,Friday,MORELAND,13,Metro
13:45:00,Friday,BRIMBANK,13,Metro
22:45:00,Saturday,SWAN HILL,22,Country
14:20:00,Friday,CARDINIA,14,Metro
10:50:00,Friday,GREATER SHEPPARTON,10,Country
13:30:00,Friday,MORNINGTON PENINSULA,13,Metro
11:40:00,Thursday,BALLARAT,11,Country
18:05:00,Friday,BASS COAST,18,Country
12:00:00,Wednesday,GREATER GEELONG,12,Country
16:50:00,Tuesday,GREATER BENDIGO,16,Country
14:25:00,Monday,CASEY,14,Metro
8:30:00,Tuesday,CASEY,8,Metro
11:00:00,Tuesday,CAMPASPE,11,Country
15:53:00,Monday,PORT PHILLIP,15,Metro
18:02:00,Tuesday,MELBOURNE,18,Metro
16:30:00,Monday,BANYULE,16,Metro
19:15:00,Tuesday,DAREBIN,19,Metro
22:30:00,Tuesday,MORELAND,22,Metro
21:49:00,Tuesday,KNOX,21,Metro
2:43:00,Wednesday,WHITEHORSE,2,Metro
0:20:00,Wednesday,BRIMBANK,0,Metro
8:20:00,Wednesday,CASEY,8,Metro
19:15:00,Sunday,GLEN EIRA,19,Metro
19:50:00,Sunday,PYRENEES,19,Country
21:40:00,Sunday,HUME,21,Metro
22:13:00,Sunday,KNOX,22,Metro
4:45:00,Sunday,HOBSONS BAY,4,Metro
7:30:00,Monday,CASEY,7,Metro
21:20:00,Sunday,GLENELG,21,Country
9:40:00,Monday,MELBOURNE,9,Metro
8:20:00,Monday,BAW BAW,8,Country
9:25:00,Friday,MELBOURNE,9,Metro
1:30:00,Friday,MOORABOOL,1,Country
17:30:00,Friday,ALPINE,17,Country
8:10:00,Friday,MITCHELL,8,Country
17:42:00,Friday,BAYSIDE,17,Metro
17:31:00,Friday,WELLINGTON,17,Country
14:15:00,Friday,CASEY,14,Metro
17:30:00,Thursday,PORT PHILLIP,17,Metro
18:40:00,Friday,CASEY,18,Metro
12:00:00,Sunday,BAW BAW,12,Country
16:00:00,Friday,BASS COAST,16,Country
16:00:00,Friday,MARIBYRNONG,16,Metro
19:08:00,Friday,GREATER GEELONG,19,Country
17:20:00,Friday,BANYULE,17,Metro
9:00:00,Saturday,YARRA,9,Metro
11:00:00,Thursday,MELBOURNE,11,Metro
9:30:00,Saturday,WHITTLESEA,9,Metro
18:10:00,Friday,PORT PHILLIP,18,Metro
17:30:00,Friday,BASS COAST,17,Country
19:00:00,Friday,GREATER BENDIGO,19,Country
19:45:00,Friday,DAREBIN,19,Metro
22:16:00,Friday,WHITTLESEA,22,Metro
3:25:00,Saturday,GREATER SHEPPARTON,3,Country
11:30:00,Saturday,MELBOURNE,11,Metro
10:40:00,Saturday,MELBOURNE,10,Metro
12:00:00,Saturday,PORT PHILLIP,12,Metro
13:30:00,Saturday,GLEN EIRA,13,Metro
13:00:00,Thursday,MORNINGTON PENINSULA,13,Metro
13:30:00,Saturday,MORNINGTON PENINSULA,13,Metro
12:30:00,Saturday,MELBOURNE,12,Metro
8:15:00,Wednesday,MARIBYRNONG,8,Metro
9:30:00,Sunday,BAW BAW,9,Country
17:30:00,Monday,BOROONDARA,17,Metro
9:10:00,Saturday,CASEY,9,Metro
10:30:00,Wednesday,MONASH,10,Metro
10:30:00,Sunday,GREATER GEELONG,10,Country
16:45:00,Friday,MONASH,16,Metro
15:00:00,Monday,MELBOURNE,15,Metro
22:25:00,Tuesday,GREATER BENDIGO,22,Country
6:50:00,Wednesday,MELBOURNE,6,Metro
15:15:00,Tuesday,CARDINIA,15,Metro
16:10:00,Tuesday,WHITTLESEA,16,Metro
16:56:00,Friday,MARIBYRNONG,16,Metro
11:52:00,Monday,KINGSTON,11,Metro
6:48:00,Monday,MONASH,6,Metro
22:35:00,Saturday,MOIRA,22,Country
14:15:00,Saturday,MOONEE VALLEY,14,Metro
17:30:00,Friday,YARRA,17,Metro
7:30:00,Monday,GANNAWARRA,7,Country
14:00:00,Monday,YARRA RANGES,14,Metro
12:25:00,Monday,WODONGA,12,Country
16:25:00,Saturday,YARRA RANGES,16,Metro
11:58:00,Monday,BRIMBANK,11,Metro
16:40:00,Tuesday,KINGSTON,16,Metro
10:30:00,Tuesday,EAST GIPPSLAND,10,Country
18:48:00,Saturday,BOROONDARA,18,Metro
19:00:00,Thursday,STONNINGTON,19,Metro
15:00:00,Tuesday,SOUTH GIPPSLAND,15,Country
10:20:00,Wednesday,BRIMBANK,10,Metro
10:30:00,Saturday,BRIMBANK,10,Metro
11:00:00,Saturday,GLENELG,11,Country
9:00:00,Saturday,ALPINE,9,Country
12:40:00,Saturday,MORELAND,12,Metro
12:30:00,Saturday,YARRA RANGES,12,Metro
13:45:00,Saturday,YARRA,13,Metro
11:38:00,Saturday,WARRNAMBOOL,11,Country
13:30:00,Saturday,STONNINGTON,13,Metro
13:50:00,Saturday,PYRENEES,13,Country
12:00:00,Saturday,MURRINDINDI,12,Country
13:40:00,Saturday,BALLARAT,13,Country
13:48:00,Saturday,CARDINIA,13,Metro
14:25:00,Saturday,MARIBYRNONG,14,Metro
11:25:00,Saturday,MORELAND,11,Metro
15:50:00,Saturday,MACEDON RANGES,15,Country
11:20:00,Wednesday,PYRENEES,11,Country
17:15:00,Saturday,KINGSTON,17,Metro
11:55:00,Saturday,ARARAT,11,Country
18:55:00,Saturday,BAYSIDE,18,Metro
12:30:00,Saturday,TOWONG,12,Country
5:30:00,Saturday,KINGSTON,5,Metro
0:10:00,Sunday,BAYSIDE,0,Metro
0:40:00,Sunday,MARIBYRNONG,0,Metro
13:00:00,Sunday,GREATER GEELONG,13,Country
8:17:00,Wednesday,MELBOURNE,8,Metro
11:50:00,Wednesday,WANGARATTA,11,Country
14:38:00,Wednesday,GREATER BENDIGO,14,Country
15:45:00,Monday,ALPINE,15,Country
16:45:00,Friday,YARRA,16,Metro
14:30:00,Wednesday,MORNINGTON PENINSULA,14,Metro
9:50:00,Monday,CASEY,9,Metro
6:50:00,Tuesday,BOROONDARA,6,Metro
16:55:00,Wednesday,BALLARAT,16,Country
17:20:00,Wednesday,BAYSIDE,17,Metro
18:45:00,Tuesday,FRANKSTON,18,Metro
10:00:00,Wednesday,WELLINGTON,10,Country
14:48:00,Monday,CARDINIA,14,Metro
14:00:00,Thursday,BOROONDARA,14,Metro
15:45:00,Monday,YARRA,15,Metro
23:49:00,Friday,FRANKSTON,23,Metro
9:08:00,Monday,GREATER BENDIGO,9,Country
15:00:00,Monday,COLAC OTWAY,15,Country
15:55:00,Monday,HOBSONS BAY,15,Metro
5:15:00,Friday,GREATER GEELONG,5,Country
17:55:00,Monday,STONNINGTON,17,Metro
18:00:00,Monday,STRATHBOGIE,18,Country
19:22:00,Monday,BOROONDARA,19,Metro
7:56:00,Monday,PORT PHILLIP,7,Metro
18:01:00,Monday,STONNINGTON,18,Metro
15:10:00,Saturday,MANSFIELD,15,Country
1:40:00,Saturday,YARRA,1,Metro
15:50:00,Saturday,HOBSONS BAY,15,Metro
16:55:00,Saturday,BALLARAT,16,Country
17:30:00,Sunday,PORT PHILLIP,17,Metro
20:30:00,Saturday,MAROONDAH,20,Metro
19:35:00,Saturday,MELTON,19,Metro
14:25:00,Saturday,BAW BAW,14,Country
15:40:00,Saturday,MARIBYRNONG,15,Metro
3:30:00,Saturday,GREATER DANDENONG,3,Metro
18:30:00,Saturday,BRIMBANK,18,Metro
23:20:00,Saturday,CAMPASPE,23,Country
22:53:00,Saturday,DAREBIN,22,Metro
2:20:00,Sunday,STONNINGTON,2,Metro
2:30:00,Sunday,YARRA RANGES,2,Metro
1:30:00,Saturday,BENALLA,1,Country
14:00:00,Tuesday,BOROONDARA,14,Metro
14:30:00,Wednesday,MELBOURNE,14,Metro
13:10:00,Thursday,KNOX,13,Metro
9:15:00,Sunday,MORNINGTON PENINSULA,9,Metro
10:00:00,Sunday,BAYSIDE,10,Metro
12:50:00,Sunday,GREATER BENDIGO,12,Country
11:55:00,Wednesday,YARRA RANGES,11,Metro
14:35:00,Sunday,GREATER GEELONG,14,Country
14:22:00,Sunday,CASEY,14,Metro
2:25:00,Saturday,MELBOURNE,2,Metro
16:30:00,Wednesday,CASEY,16,Metro
16:00:00,Wednesday,NILLUMBIK,16,Metro
14:30:00,Monday,MORNINGTON PENINSULA,14,Metro
15:59:00,Wednesday,LATROBE,15,Country
17:00:00,Wednesday,KNOX,17,Metro
14:38:00,Wednesday,KNOX,14,Metro
17:40:00,Wednesday,MOUNT ALEXANDER,17,Country
21:10:00,Wednesday,MORELAND,21,Metro
19:20:00,Wednesday,BALLARAT,19,Country
21:00:00,Wednesday,MILDURA,21,Country
18:29:00,Wednesday,WHITTLESEA,18,Metro
9:50:00,Sunday,MELTON,9,Metro
4:35:00,Thursday,LATROBE,4,Country
17:00:00,Monday,MARIBYRNONG,17,Metro
15:15:00,Monday,BRIMBANK,15,Metro
12:20:00,Wednesday,GREATER GEELONG,12,Country
16:00:00,Thursday,BAYSIDE,16,Metro
1:00:00,Tuesday,BRIMBANK,1,Metro
0:25:00,Tuesday,HOBSONS BAY,0,Metro
17:30:00,Monday,BULOKE,17,Country
23:10:00,Monday,MAROONDAH,23,Metro
17:10:00,Monday,CASEY,17,Metro
12:48:00,Friday,CASEY,12,Metro
7:30:00,Tuesday,MELBOURNE,7,Metro
6:30:00,Tuesday,CASEY,6,Metro
15:30:00,Saturday,WANGARATTA,15,Country
0:25:00,Sunday,MURRINDINDI,0,Country
23:00:00,Saturday,GREATER GEELONG,23,Country
8:50:00,Sunday,MORNINGTON PENINSULA,8,Metro
9:20:00,Sunday,MOORABOOL,9,Country
19:50:00,Saturday,NILLUMBIK,19,Metro
9:30:00,Sunday,WHITEHORSE,9,Metro
12:30:00,Sunday,CARDINIA,12,Metro
10:10:00,Sunday,GREATER GEELONG,10,Country
11:05:00,Sunday,BALLARAT,11,Country
17:00:00,Saturday,YARRA RANGES,17,Metro
4:15:00,Sunday,MELBOURNE,4,Metro
13:36:00,Sunday,MONASH,13,Metro
15:26:00,Saturday,YARRA RANGES,15,Metro
16:05:00,Sunday,CAMPASPE,16,Country
22:15:00,Saturday,GREATER DANDENONG,22,Metro
0:10:00,Wednesday,MORELAND,0,Metro
13:55:00,Sunday,HORSHAM,13,Country
11:09:00,Sunday,FRANKSTON,11,Metro
17:00:00,Sunday,YARRA RANGES,17,Metro
14:05:00,Sunday,MONASH,14,Metro
19:03:00,Sunday,DAREBIN,19,Metro
18:07:00,Sunday,FRANKSTON,18,Metro
20:40:00,Sunday,YARRA,20,Metro
16:15:00,Sunday,CARDINIA,16,Metro
18:30:00,Saturday,GREATER DANDENONG,18,Metro
19:00:00,Wednesday,TOWONG,19,Country
7:30:00,Thursday,YARRA RANGES,7,Metro
5:30:00,Friday,YARRA,5,Metro
18:00:00,Saturday,EAST GIPPSLAND,18,Country
8:53:00,Thursday,CASEY,8,Metro
8:00:00,Thursday,WANGARATTA,8,Country
17:00:00,Wednesday,WYNDHAM,17,Metro
8:45:00,Thursday,BAYSIDE,8,Metro
9:09:00,Thursday,CARDINIA,9,Metro
16:00:00,Wednesday,YARRA RANGES,16,Metro
16:00:00,Saturday,YARRA RANGES,16,Metro
9:15:00,Thursday,BAYSIDE,9,Metro
18:00:00,Wednesday,DAREBIN,18,Metro
7:40:00,Tuesday,MONASH,7,Metro
8:00:00,Tuesday,STONNINGTON,8,Metro
13:30:00,Friday,ALPINE,13,Country
11:10:00,Tuesday,MELBOURNE,11,Metro
17:00:00,Thursday,LATROBE,17,Country
12:15:00,Saturday,STRATHBOGIE,12,Country
14:50:00,Friday,GLEN EIRA,14,Metro
20:20:00,Monday,PORT PHILLIP,20,Metro
11:52:00,Tuesday,YARRA RANGES,11,Metro
21:10:00,Monday,MELTON,21,Metro
15:30:00,Tuesday,KINGSTON,15,Metro
16:20:00,Tuesday,GREATER GEELONG,16,Country
16:43:00,Tuesday,MORNINGTON PENINSULA,16,Metro
8:30:00,Sunday,MONASH,8,Metro
17:05:00,Thursday,MELBOURNE,17,Metro
12:19:00,Sunday,SOUTH GIPPSLAND,12,Country
11:45:00,Sunday,DAREBIN,11,Metro
16:30:00,Sunday,WODONGA,16,Country
16:00:00,Sunday,MACEDON RANGES,16,Country
16:20:00,Sunday,WHITTLESEA,16,Metro
17:00:00,Sunday,GREATER GEELONG,17,Country
20:36:00,Sunday,BAYSIDE,20,Metro
17:15:00,Tuesday,YARRA,17,Metro
21:03:00,Sunday,FRANKSTON,21,Metro
20:30:00,Sunday,CORANGAMITE,20,Country
22:50:00,Sunday,MORNINGTON PENINSULA,22,Metro
12:00:00,Saturday,MITCHELL,12,Country
9:58:00,Saturday,MELBOURNE,9,Metro
12:00:00,Saturday,BENALLA,12,Country
5:00:00,Saturday,GANNAWARRA,5,Country
17:30:00,Wednesday,YARRA RANGES,17,Metro
10:00:00,Saturday,MOORABOOL,10,Country
12:40:00,Saturday,GREATER SHEPPARTON,12,Country
14:45:00,Friday,KNOX,14,Metro
13:13:00,Saturday,CASEY,13,Metro
15:30:00,Saturday,WHITEHORSE,15,Metro
17:10:00,Saturday,GREATER BENDIGO,17,Country
10:10:00,Saturday,PORT PHILLIP,10,Metro
16:36:00,Saturday,NILLUMBIK,16,Metro
10:55:00,Thursday,MONASH,10,Metro
8:10:00,Tuesday,MELBOURNE,8,Metro
8:20:00,Thursday,WELLINGTON,8,Country
8:26:00,Thursday,YARRA,8,Metro
13:30:00,Thursday,STONNINGTON,13,Metro
14:00:00,Thursday,MORELAND,14,Metro
15:00:00,Tuesday,COLAC OTWAY,15,Country
22:15:00,Wednesday,CASEY,22,Metro
15:45:00,Thursday,DAREBIN,15,Metro
16:50:00,Thursday,MAROONDAH,16,Metro
7:20:00,Thursday,MORELAND,7,Metro
18:30:00,Thursday,CARDINIA,18,Metro
20:21:00,Thursday,HUME,20,Metro
16:45:00,Tuesday,FRANKSTON,16,Metro
18:00:00,Wednesday,GREATER GEELONG,18,Country
12:15:00,Sunday,MORNINGTON PENINSULA,12,Metro
18:00:00,Tuesday,KINGSTON,18,Metro
18:49:00,Monday,HUME,18,Metro
17:05:00,Tuesday,WHITEHORSE,17,Metro
16:55:00,Tuesday,MILDURA,16,Country
18:31:00,Tuesday,WHITEHORSE,18,Metro
17:50:00,Tuesday,GREATER DANDENONG,17,Metro
17:32:00,Tuesday,MELBOURNE,17,Metro
19:30:00,Tuesday,BRIMBANK,19,Metro
22:05:00,Tuesday,MELBOURNE,22,Metro
