ACCIDENT_DATE,ACCIDENT_NO,Month,Year,LGA_NAME,STAT_DIV_NAME
13/07/2013,T20130014568,July,2013,CASEY,Metro
13/07/2013,T20130014570,July,2013,BAW BAW,Country
13/07/2013,T20130014573,July,2013,MELBOURNE,Metro
13/07/2013,T20130014583,July,2013,LATROBE,Country
13/07/2013,T20130014603,July,2013,YARRA,Metro
13/07/2013,T20130014770,July,2013,BALLARAT,Country
13/07/2013,T20130015188,July,2013,ALPINE,Country
13/07/2013,T20130015531,July,2013,BAYSIDE,Metro
13/07/2013,T20130015713,July,2013,KINGSTON,Metro
13/07/2013,T20130016145,July,2013,BOROONDARA,Metro
13/07/2013,T20130020065,July,2013,TOWONG,Country
14/07/2013,T20130014564,July,2013,HUME,Metro
14/07/2013,T20130014574,July,2013,MOORABOOL,Country
14/07/2013,T20130014582,July,2013,MORELAND,Metro
14/07/2013,T20130014584,July,2013,WODONGA,Country
14/07/2013,T20130014585,July,2013,BRIMBANK,Metro
14/07/2013,T20130014587,July,2013,GREATER GEELONG,Country
14/07/2013,T20130014588,July,2013,HUME,Metro
14/07/2013,T20130014594,July,2013,MONASH,Metro
14/07/2013,T20130014600,July,2013,BANYULE,Metro
14/07/2013,T20130014601,July,2013,BOROONDARA,Metro
14/07/2013,T20130014602,July,2013,GREATER GEELONG,Country
14/07/2013,T20130014608,July,2013,WYNDHAM,Metro
14/07/2013,T20130014630,July,2013,GREATER SHEPPARTON,Country
14/07/2013,T20130014766,July,2013,YARRA RANGES,Metro
14/07/2013,T20130016896,July,2013,BAYSIDE,Metro
15/07/2013,T20130014653,July,2013,BAYSIDE,Metro
15/07/2013,T20130014658,July,2013,GREATER GEELONG,Country
15/07/2013,T20130014659,July,2013,GLEN EIRA,Metro
15/07/2013,T20130014669,July,2013,BANYULE,Metro
15/07/2013,T20130014679,July,2013,GREATER DANDENONG,Metro
15/07/2013,T20130014607,July,2013,HUME,Metro
15/07/2013,T20130014612,July,2013,DAREBIN,Metro
15/07/2013,T20130014614,July,2013,CASEY,Metro
15/07/2013,T20130014618,July,2013,MONASH,Metro
15/07/2013,T20130014620,July,2013,HUME,Metro
15/07/2013,T20130014626,July,2013,MORELAND,Metro
15/07/2013,T20130014627,July,2013,MONASH,Metro
15/07/2013,T20130014629,July,2013,WYNDHAM,Metro
15/07/2013,T20130014631,July,2013,GREATER GEELONG,Country
15/07/2013,T20130014633,July,2013,TOWONG,Country
15/07/2013,T20130014635,July,2013,LATROBE,Country
15/07/2013,T20130014639,July,2013,MELBOURNE,Metro
15/07/2013,T20130014645,July,2013,MITCHELL,Country
15/07/2013,T20130014646,July,2013,WHITTLESEA,Metro
15/07/2013,T20130014651,July,2013,WHITEHORSE,Metro
15/07/2013,T20130014652,July,2013,MELTON,Metro
15/07/2013,T20130014779,July,2013,YARRA,Metro
15/07/2013,T20130014830,July,2013,GREATER DANDENONG,Metro
15/07/2013,T20130014682,July,2013,GREATER GEELONG,Country
15/07/2013,T20130014705,July,2013,WHITEHORSE,Metro
15/07/2013,T20130014727,July,2013,MILDURA,Country
15/07/2013,T20130014732,July,2013,GLEN EIRA,Metro
15/07/2013,T20130016279,July,2013,YARRA,Metro
15/07/2013,T20130019387,July,2013,STRATHBOGIE,Country
15/07/2013,T20130018067,July,2013,KINGSTON,Metro
15/07/2013,T20130018498,July,2013,MOYNE,Country
15/07/2013,T20130017307,July,2013,MITCHELL,Country
15/07/2013,T20130018184,July,2013,MELBOURNE,Metro
15/07/2013,T20130020770,July,2013,GREATER GEELONG,Country
16/07/2013,T20130014662,July,2013,BAYSIDE,Metro
16/07/2013,T20130014664,July,2013,EAST GIPPSLAND,Country
16/07/2013,T20130014665,July,2013,YARRA,Metro
16/07/2013,T20130014666,July,2013,MANNINGHAM,Metro
16/07/2013,T20130014670,July,2013,MAROONDAH,Metro
16/07/2013,T20130014677,July,2013,MURRINDINDI,Country
16/07/2013,T20130014778,July,2013,GREATER DANDENONG,Metro
16/07/2013,T20130014835,July,2013,STONNINGTON,Metro
16/07/2013,T20130014853,July,2013,CORANGAMITE,Country
16/07/2013,T20130014690,July,2013,HEPBURN,Country
16/07/2013,T20130014692,July,2013,WHITEHORSE,Metro
16/07/2013,T20130014694,July,2013,STONNINGTON,Metro
16/07/2013,T20130014697,July,2013,YARRA,Metro
16/07/2013,T20130014701,July,2013,MOIRA,Country
16/07/2013,T20130014707,July,2013,BOROONDARA,Metro
16/07/2013,T20130014709,July,2013,GREATER SHEPPARTON,Country
16/07/2013,T20130014711,July,2013,YARRA,Metro
16/07/2013,T20130014712,July,2013,BRIMBANK,Metro
16/07/2013,T20130014714,July,2013,MOORABOOL,Country
16/07/2013,T20130014716,July,2013,MORELAND,Metro
16/07/2013,T20130014720,July,2013,BRIMBANK,Metro
16/07/2013,T20130014722,July,2013,KINGSTON,Metro
16/07/2013,T20130014724,July,2013,PORT PHILLIP,Metro
16/07/2013,T20130014729,July,2013,MANNINGHAM,Metro
16/07/2013,T20130014730,July,2013,HUME,Metro
16/07/2013,T20130014735,July,2013,GOLDEN PLAINS,Country
16/07/2013,T20130016360,July,2013,STRATHBOGIE,Country
16/07/2013,T20130016988,July,2013,KINGSTON,Metro
16/07/2013,T20130017408,July,2013,KNOX,Metro
16/07/2013,T20140016647,July,2013,NILLUMBIK,Metro
17/07/2013,T20130014750,July,2013,WHITEHORSE,Metro
17/07/2013,T20130014751,July,2013,MONASH,Metro
17/07/2013,T20130014760,July,2013,SURF COAST,Country
17/07/2013,T20130014765,July,2013,WHITTLESEA,Metro
17/07/2013,T20130014768,July,2013,STONNINGTON,Metro
17/07/2013,T20130014769,July,2013,GREATER BENDIGO,Country
17/07/2013,T20130014771,July,2013,BRIMBANK,Metro
17/07/2013,T20130014775,July,2013,GREATER GEELONG,Country
17/07/2013,T20130014776,July,2013,MAROONDAH,Metro
17/07/2013,T20130014782,July,2013,KNOX,Metro
17/07/2013,T20130014783,July,2013,WHITEHORSE,Metro
17/07/2013,T20130014785,July,2013,HOBSONS BAY,Metro
17/07/2013,T20130014788,July,2013,WYNDHAM,Metro
17/07/2013,T20130014799,July,2013,BRIMBANK,Metro
17/07/2013,T20130014801,July,2013,BALLARAT,Country
17/07/2013,T20130014802,July,2013,MILDURA,Country
17/07/2013,T20130014803,July,2013,PORT PHILLIP,Metro
17/07/2013,T20130014804,July,2013,HOBSONS BAY,Metro
17/07/2013,T20130014805,July,2013,MOONEE VALLEY,Metro
17/07/2013,T20130014806,July,2013,BALLARAT,Country
17/07/2013,T20130014808,July,2013,WYNDHAM,Metro
17/07/2013,T20130014812,July,2013,MONASH,Metro
17/07/2013,T20130014823,July,2013,PORT PHILLIP,Metro
17/07/2013,T20130014838,July,2013,BRIMBANK,Metro
17/07/2013,T20130014842,July,2013,WANGARATTA,Country
17/07/2013,T20130014731,July,2013,BANYULE,Metro
17/07/2013,T20130014740,July,2013,BRIMBANK,Metro
17/07/2013,T20130014744,July,2013,BANYULE,Metro
17/07/2013,T20130015111,July,2013,YARRA,Metro
17/07/2013,T20130015214,July,2013,STONNINGTON,Metro
17/07/2013,T20130015920,July,2013,BRIMBANK,Metro
17/07/2013,T20130016781,July,2013,BRIMBANK,Metro
17/07/2013,T20130019272,July,2013,BANYULE,Metro
17/07/2013,T20140001832,July,2013,BOROONDARA,Metro
18/07/2013,T20130014813,July,2013,BALLARAT,Country
18/07/2013,T20130014814,July,2013,HUME,Metro
18/07/2013,T20130014817,July,2013,GREATER GEELONG,Country
18/07/2013,T20130014818,July,2013,BRIMBANK,Metro
18/07/2013,T20130014820,July,2013,DAREBIN,Metro
18/07/2013,T20130014824,July,2013,INDIGO,Country
18/07/2013,T20130014828,July,2013,BULOKE,Country
18/07/2013,T20130014833,July,2013,BALLARAT,Country
18/07/2013,T20130014837,July,2013,WHITTLESEA,Metro
18/07/2013,T20130014839,July,2013,DAREBIN,Metro
18/07/2013,T20130014840,July,2013,MELBOURNE,Metro
18/07/2013,T20130014841,July,2013,SURF COAST,Country
18/07/2013,T20130014847,July,2013,WHITEHORSE,Metro
18/07/2013,T20130014848,July,2013,BAYSIDE,Metro
18/07/2013,T20130014854,July,2013,MAROONDAH,Metro
18/07/2013,T20130014861,July,2013,HUME,Metro
18/07/2013,T20130014862,July,2013,MOORABOOL,Country
18/07/2013,T20130014864,July,2013,MORELAND,Metro
18/07/2013,T20130014866,July,2013,GREATER GEELONG,Country
18/07/2013,T20130014867,July,2013,LATROBE,Country
18/07/2013,T20130014870,July,2013,MITCHELL,Country
18/07/2013,T20130014873,July,2013,DAREBIN,Metro
18/07/2013,T20130014874,July,2013,BALLARAT,Country
18/07/2013,T20130014876,July,2013,GREATER DANDENONG,Metro
18/07/2013,T20130014879,July,2013,MELBOURNE,Metro
18/07/2013,T20130014881,July,2013,HUME,Metro
18/07/2013,T20130014882,July,2013,STONNINGTON,Metro
18/07/2013,T20130014930,July,2013,BOROONDARA,Metro
18/07/2013,T20130014937,July,2013,MORNINGTON PENINSULA,Metro
18/07/2013,T20130014960,July,2013,CASEY,Metro
18/07/2013,T20130014982,July,2013,WHITTLESEA,Metro
18/07/2013,T20130015347,July,2013,WHITEHORSE,Metro
18/07/2013,T20130015555,July,2013,EAST GIPPSLAND,Country
18/07/2013,T20130015432,July,2013,GREATER BENDIGO,Country
18/07/2013,T20130015843,July,2013,MOIRA,Country
18/07/2013,T20130016699,July,2013,YARRA RANGES,Metro
18/07/2013,T20130017522,July,2013,GREATER GEELONG,Country
18/07/2013,T20130023987,July,2013,GREATER DANDENONG,Metro
18/07/2013,T20140014280,July,2013,HOBSONS BAY,Metro
18/07/2013,T20140015281,July,2013,LATROBE,Country
18/07/2013,T20140013179,July,2013,BOROONDARA,Metro
19/07/2013,T20130014892,July,2013,GREATER DANDENONG,Metro
19/07/2013,T20130014893,July,2013,PORT PHILLIP,Metro
19/07/2013,T20130014899,July,2013,BOROONDARA,Metro
19/07/2013,T20130014901,July,2013,GREATER GEELONG,Country
19/07/2013,T20130014904,July,2013,LATROBE,Country
19/07/2013,T20130014905,July,2013,GREATER SHEPPARTON,Country
19/07/2013,T20130014906,July,2013,WHITEHORSE,Metro
19/07/2013,T20130014907,July,2013,MELTON,Metro
19/07/2013,T20130014909,July,2013,GREATER BENDIGO,Country
19/07/2013,T20130014913,July,2013,MAROONDAH,Metro
19/07/2013,T20130014916,July,2013,HUME,Metro
19/07/2013,T20130014917,July,2013,FRANKSTON,Metro
19/07/2013,T20130014887,July,2013,BAW BAW,Country
19/07/2013,T20130014889,July,2013,GREATER DANDENONG,Metro
19/07/2013,T20130015094,July,2013,BRIMBANK,Metro
19/07/2013,T20130014923,July,2013,MOONEE VALLEY,Metro
19/07/2013,T20130014927,July,2013,YARRA RANGES,Metro
19/07/2013,T20130014928,July,2013,MELBOURNE,Metro
19/07/2013,T20130014929,July,2013,KINGSTON,Metro
19/07/2013,T20130014933,July,2013,GLEN EIRA,Metro
19/07/2013,T20130014935,July,2013,GANNAWARRA,Country
19/07/2013,T20130014944,July,2013,BAW BAW,Country
19/07/2013,T20130014945,July,2013,YARRA,Metro
19/07/2013,T20130014947,July,2013,WYNDHAM,Metro
19/07/2013,T20130014949,July,2013,ARARAT,Country
19/07/2013,T20130014953,July,2013,WANGARATTA,Country
19/07/2013,T20130014955,July,2013,STONNINGTON,Metro
19/07/2013,T20130014958,July,2013,BOROONDARA,Metro
19/07/2013,T20130014959,July,2013,WYNDHAM,Metro
19/07/2013,T20130014962,July,2013,GLEN EIRA,Metro
19/07/2013,T20130014963,July,2013,BOROONDARA,Metro
19/07/2013,T20130014964,July,2013,YARRA,Metro
19/07/2013,T20130014966,July,2013,HUME,Metro
19/07/2013,T20130014967,July,2013,HUME,Metro
19/07/2013,T20130014968,July,2013,BANYULE,Metro
19/07/2013,T20130014969,July,2013,MACEDON RANGES,Country
19/07/2013,T20130014971,July,2013,KNOX,Metro
19/07/2013,T20130014976,July,2013,GLEN EIRA,Metro
19/07/2013,T20130014978,July,2013,GREATER DANDENONG,Metro
19/07/2013,T20130014983,July,2013,MANNINGHAM,Metro
19/07/2013,T20130014999,July,2013,MOONEE VALLEY,Metro
19/07/2013,T20130015006,July,2013,MONASH,Metro
19/07/2013,T20130015015,July,2013,HUME,Metro
19/07/2013,T20130015059,July,2013,MOONEE VALLEY,Metro
19/07/2013,T20130015189,July,2013,BAYSIDE,Metro
19/07/2013,T20130015190,July,2013,MONASH,Metro
19/07/2013,T20130015322,July,2013,GOLDEN PLAINS,Country
19/07/2013,T20140008334,July,2013,MILDURA,Country
20/07/2013,T20130014985,July,2013,STONNINGTON,Metro
20/07/2013,T20130014993,July,2013,WHITEHORSE,Metro
20/07/2013,T20130014994,July,2013,GREATER BENDIGO,Country
20/07/2013,T20130014995,July,2013,GREATER GEELONG,Country
20/07/2013,T20130014996,July,2013,STONNINGTON,Metro
20/07/2013,T20130015000,July,2013,MORNINGTON PENINSULA,Metro
20/07/2013,T20130015001,July,2013,BASS COAST,Country
20/07/2013,T20130015002,July,2013,GREATER GEELONG,Country
20/07/2013,T20130015003,July,2013,CASEY,Metro
20/07/2013,T20130015004,July,2013,MELBOURNE,Metro
20/07/2013,T20130015005,July,2013,DAREBIN,Metro
20/07/2013,T20130015010,July,2013,MONASH,Metro
20/07/2013,T20130015011,July,2013,BRIMBANK,Metro
20/07/2013,T20130015013,July,2013,BRIMBANK,Metro
20/07/2013,T20130015014,July,2013,MONASH,Metro
20/07/2013,T20130015016,July,2013,MORELAND,Metro
20/07/2013,T20130015018,July,2013,FRANKSTON,Metro
20/07/2013,T20130015019,July,2013,BOROONDARA,Metro
20/07/2013,T20130015023,July,2013,BALLARAT,Country
20/07/2013,T20130015026,July,2013,GREATER DANDENONG,Metro
20/07/2013,T20130015027,July,2013,MOIRA,Country
20/07/2013,T20130015029,July,2013,HUME,Metro
20/07/2013,T20130015031,July,2013,INDIGO,Country
20/07/2013,T20130015033,July,2013,MOONEE VALLEY,Metro
20/07/2013,T20130015036,July,2013,MARIBYRNONG,Metro
20/07/2013,T20130015039,July,2013,WYNDHAM,Metro
20/07/2013,T20130015052,July,2013,HOBSONS BAY,Metro
20/07/2013,T20130015060,July,2013,BOROONDARA,Metro
20/07/2013,T20130015065,July,2013,CASEY,Metro
20/07/2013,T20130015071,July,2013,MELBOURNE,Metro
20/07/2013,T20130015072,July,2013,GREATER SHEPPARTON,Country
20/07/2013,T20130015125,July,2013,CAMPASPE,Country
20/07/2013,T20130015137,July,2013,MONASH,Metro
20/07/2013,T20130015407,July,2013,MOONEE VALLEY,Metro
20/07/2013,T20130015949,July,2013,GREATER BENDIGO,Country
20/07/2013,T20130016194,July,2013,GREATER DANDENONG,Metro
20/07/2013,T20130016567,July,2013,WHITTLESEA,Metro
20/07/2013,T20130020061,July,2013,WHITTLESEA,Metro
20/07/2013,T20130017142,July,2013,WHITEHORSE,Metro
20/07/2013,T20140014563,July,2013,MELBOURNE,Metro
21/07/2013,T20130015081,July,2013,LODDON,Country
21/07/2013,T20130015082,July,2013,HUME,Metro
21/07/2013,T20130015085,July,2013,MORNINGTON PENINSULA,Metro
21/07/2013,T20130015090,July,2013,HUME,Metro
21/07/2013,T20130015095,July,2013,SOUTH GIPPSLAND,Country
21/07/2013,T20130015042,July,2013,MITCHELL,Country
21/07/2013,T20130015043,July,2013,MORNINGTON PENINSULA,Metro
21/07/2013,T20130015049,July,2013,GLEN EIRA,Metro
21/07/2013,T20130015053,July,2013,BAW BAW,Country
21/07/2013,T20130015058,July,2013,MORNINGTON PENINSULA,Metro
21/07/2013,T20130015063,July,2013,STONNINGTON,Metro
21/07/2013,T20130015067,July,2013,BOROONDARA,Metro
21/07/2013,T20130015068,July,2013,HUME,Metro
21/07/2013,T20130015073,July,2013,MELBOURNE,Metro
21/07/2013,T20130015076,July,2013,MILDURA,Country
21/07/2013,T20130015077,July,2013,MANNINGHAM,Metro
21/07/2013,T20130015080,July,2013,MANNINGHAM,Metro
21/07/2013,T20130015241,July,2013,HUME,Metro
21/07/2013,T20130015252,July,2013,MARIBYRNONG,Metro
21/07/2013,T20130015297,July,2013,GREATER GEELONG,Country
21/07/2013,T20130015127,July,2013,MORELAND,Metro
21/07/2013,T20130015167,July,2013,DAREBIN,Metro
21/07/2013,T20130015371,July,2013,WYNDHAM,Metro
21/07/2013,T20130015379,July,2013,WHITTLESEA,Metro
21/07/2013,T20130015386,July,2013,MONASH,Metro
21/07/2013,T20130015709,July,2013,YARRA,Metro
21/07/2013,T20130017693,July,2013,BRIMBANK,Metro
21/07/2013,T20130018611,July,2013,FRANKSTON,Metro
22/07/2013,T20130015108,July,2013,MOONEE VALLEY,Metro
22/07/2013,T20130015110,July,2013,GLEN EIRA,Metro
22/07/2013,T20130015113,July,2013,WHITEHORSE,Metro
22/07/2013,T20130015114,July,2013,BAW BAW,Country
22/07/2013,T20130015119,July,2013,GREATER BENDIGO,Country
22/07/2013,T20130015122,July,2013,GREATER SHEPPARTON,Country
22/07/2013,T20130015283,July,2013,BOROONDARA,Metro
22/07/2013,T20130015334,July,2013,MAROONDAH,Metro
22/07/2013,T20130015123,July,2013,GREATER DANDENONG,Metro
22/07/2013,T20130015129,July,2013,WHITTLESEA,Metro
22/07/2013,T20130015130,July,2013,MELBOURNE,Metro
22/07/2013,T20130015131,July,2013,BANYULE,Metro
22/07/2013,T20130015132,July,2013,MILDURA,Country
22/07/2013,T20130015133,July,2013,YARRA RANGES,Metro
22/07/2013,T20130015136,July,2013,MORNINGTON PENINSULA,Metro
22/07/2013,T20130015144,July,2013,YARRA,Metro
22/07/2013,T20130015146,July,2013,MORNINGTON PENINSULA,Metro
22/07/2013,T20130015150,July,2013,EAST GIPPSLAND,Country
22/07/2013,T20130015155,July,2013,KNOX,Metro
22/07/2013,T20130015156,July,2013,SURF COAST,Country
22/07/2013,T20130015157,July,2013,CAMPASPE,Country
22/07/2013,T20130015159,July,2013,DAREBIN,Metro
22/07/2013,T20130015161,July,2013,BRIMBANK,Metro
22/07/2013,T20130015162,July,2013,GREATER GEELONG,Country
22/07/2013,T20130015164,July,2013,MELTON,Metro
22/07/2013,T20130015174,July,2013,MITCHELL,Country
22/07/2013,T20130015380,July,2013,YARRA,Metro
22/07/2013,T20130015451,July,2013,MOORABOOL,Country
22/07/2013,T20130016169,July,2013,INDIGO,Country
22/07/2013,T20130019574,July,2013,GREATER DANDENONG,Metro
22/07/2013,T20130017741,July,2013,MANNINGHAM,Metro
22/07/2013,T20130023654,July,2013,GREATER SHEPPARTON,Country
22/07/2013,T20130021560,July,2013,KINGSTON,Metro
22/07/2013,T20130025501,July,2013,PORT PHILLIP,Metro
23/07/2013,T20130015175,July,2013,HUME,Metro
23/07/2013,T20130015181,July,2013,SOUTH GIPPSLAND,Country
23/07/2013,T20130015182,July,2013,WHITTLESEA,Metro
23/07/2013,T20130015185,July,2013,CAMPASPE,Country
23/07/2013,T20130015187,July,2013,WODONGA,Country
23/07/2013,T20130015198,July,2013,KNOX,Metro
23/07/2013,T20130015206,July,2013,YARRA RANGES,Metro
23/07/2013,T20130015212,July,2013,MORNINGTON PENINSULA,Metro
23/07/2013,T20130015215,July,2013,MAROONDAH,Metro
23/07/2013,T20130015216,July,2013,BRIMBANK,Metro
23/07/2013,T20130015218,July,2013,MOONEE VALLEY,Metro
23/07/2013,T20130015220,July,2013,CAMPASPE,Country
23/07/2013,T20130015221,July,2013,COLAC OTWAY,Country
23/07/2013,T20130015222,July,2013,DAREBIN,Metro
23/07/2013,T20130015225,July,2013,MARIBYRNONG,Metro
23/07/2013,T20130015227,July,2013,MORELAND,Metro
23/07/2013,T20130015230,July,2013,EAST GIPPSLAND,Country
23/07/2013,T20130015232,July,2013,FRANKSTON,Metro
23/07/2013,T20130015234,July,2013,SOUTH GIPPSLAND,Country
23/07/2013,T20130015237,July,2013,GREATER SHEPPARTON,Country
23/07/2013,T20130015253,July,2013,HOBSONS BAY,Metro
23/07/2013,T20130015269,July,2013,BOROONDARA,Metro
23/07/2013,T20130015270,July,2013,STONNINGTON,Metro
23/07/2013,T20130015160,July,2013,STONNINGTON,Metro
23/07/2013,T20130015166,July,2013,BAYSIDE,Metro
23/07/2013,T20130015171,July,2013,MELBOURNE,Metro
23/07/2013,T20130015466,July,2013,WHITTLESEA,Metro
23/07/2013,T20130015624,July,2013,CORANGAMITE,Country
23/07/2013,T20130016132,July,2013,COLAC OTWAY,Country
23/07/2013,T20130018585,July,2013,MORELAND,Metro
23/07/2013,T20130024527,July,2013,BANYULE,Metro
23/07/2013,T20130024185,July,2013,HOBSONS BAY,Metro
24/07/2013,T20130015355,July,2013,CASEY,Metro
24/07/2013,T20130015359,July,2013,MORNINGTON PENINSULA,Metro
24/07/2013,T20130015365,July,2013,BOROONDARA,Metro
24/07/2013,T20130015239,July,2013,KNOX,Metro
24/07/2013,T20130015243,July,2013,YARRA RANGES,Metro
24/07/2013,T20130015245,July,2013,PORT PHILLIP,Metro
24/07/2013,T20130015251,July,2013,WYNDHAM,Metro
24/07/2013,T20130015257,July,2013,KINGSTON,Metro
24/07/2013,T20130015272,July,2013,YARRA,Metro
24/07/2013,T20130015275,July,2013,MONASH,Metro
24/07/2013,T20130015278,July,2013,MORNINGTON PENINSULA,Metro
24/07/2013,T20130015280,July,2013,CARDINIA,Metro
24/07/2013,T20130015281,July,2013,HUME,Metro
24/07/2013,T20130015285,July,2013,BOROONDARA,Metro
24/07/2013,T20130015287,July,2013,MORNINGTON PENINSULA,Metro
24/07/2013,T20130015289,July,2013,DAREBIN,Metro
24/07/2013,T20130015292,July,2013,BOROONDARA,Metro
24/07/2013,T20130015293,July,2013,LATROBE,Country
24/07/2013,T20130015295,July,2013,YARRA,Metro
24/07/2013,T20130015296,July,2013,CASEY,Metro
24/07/2013,T20130015298,July,2013,PORT PHILLIP,Metro
24/07/2013,T20130015299,July,2013,FRANKSTON,Metro
24/07/2013,T20130015301,July,2013,YARRA RANGES,Metro
24/07/2013,T20130015302,July,2013,MONASH,Metro
24/07/2013,T20130015305,July,2013,MANSFIELD,Country
24/07/2013,T20130015315,July,2013,GREATER GEELONG,Country
24/07/2013,T20130015318,July,2013,WHITTLESEA,Metro
24/07/2013,T20130015319,July,2013,GREATER SHEPPARTON,Country
24/07/2013,T20130016114,July,2013,KNOX,Metro
24/07/2013,T20130016658,July,2013,MORELAND,Metro
24/07/2013,T20130017180,July,2013,WHITEHORSE,Metro
24/07/2013,T20130020784,July,2013,LATROBE,Country
25/07/2013,T20130015341,July,2013,CASEY,Metro
25/07/2013,T20130015343,July,2013,HEPBURN,Country
25/07/2013,T20130015344,July,2013,BASS COAST,Country
25/07/2013,T20130015345,July,2013,HOBSONS BAY,Metro
25/07/2013,T20130015346,July,2013,BRIMBANK,Metro
25/07/2013,T20130015350,July,2013,HUME,Metro
25/07/2013,T20130015354,July,2013,HUME,Metro
25/07/2013,T20130015363,July,2013,MELBOURNE,Metro
25/07/2013,T20130015364,July,2013,BANYULE,Metro
25/07/2013,T20130015326,July,2013,GREATER SHEPPARTON,Country
25/07/2013,T20130015327,July,2013,MONASH,Metro
25/07/2013,T20130015329,July,2013,INDIGO,Country
25/07/2013,T20130015335,July,2013,GREATER GEELONG,Country
25/07/2013,T20130015339,July,2013,PORT PHILLIP,Metro
25/07/2013,T20130015340,July,2013,WARRNAMBOOL,Country
25/07/2013,T20130015368,July,2013,BRIMBANK,Metro
25/07/2013,T20130015369,July,2013,MILDURA,Country
25/07/2013,T20130015374,July,2013,WHITEHORSE,Metro
25/07/2013,T20130015375,July,2013,BAW BAW,Country
25/07/2013,T20130015378,July,2013,GREATER DANDENONG,Metro
25/07/2013,T20130015385,July,2013,GREATER DANDENONG,Metro
25/07/2013,T20130015389,July,2013,CARDINIA,Metro
